timestamp,system,flight_phase,flight_hours,flight_cycles,egt_margin_c,n1_speed_pct,fuel_flow_kg_h,apu_egt_c,apu_vibration_mm_s,tire_pressure_psi,brake_temp_c,bus_voltage_v,cpu_temp_c,hyd_pressure_psi,hyd_fluid_temp_c,failure,failure_type,maintenance_required
2024-01-04 12:00:00,Engine,landing,24812.0,8815,14.7,53.2,747.0,,,,,,,,,no,none,no
2024-01-04 12:10:00,Engine,takeoff,14281.3,6262,36.0,97.7,1284.0,,,,,,,,,no,none,no
2024-01-04 12:20:00,Avionics,ground,36730.4,14904,,,,,,,,26.79,41.8,,,no,none,no
2024-01-04 12:30:00,APU,ground,1197.3,511,,,,662.8,4.64,,,,,,,no,none,no
2024-01-04 12:40:00,Avionics,ground,29241.4,11601,,,,,,,,29.15,53.3,,,no,none,no
2024-01-04 12:50:00,Hydraulics,landing,47073.7,17560,,,,,,,,,,3008.0,72.4,no,none,no
2024-01-04 13:00:00,Engine,landing,8720.5,3698,38.5,51.3,704.0,,,,,,,,,no,none,no
2024-01-04 13:10:00,Hydraulics,cruise,23582.5,9927,,,,,,,,,,3004.0,50.7,no,none,no
2024-01-04 13:20:00,APU,ground,4571.1,1971,,,,649.9,2.93,,,,,,,no,none,no
2024-01-04 13:30:00,APU,ground,31284.1,12500,,,,610.1,1.62,,,,,,,no,none,no
2024-01-04 13:40:00,Avionics,takeoff,27526.6,10482,,,,,,,,29.62,59.6,,,no,none,no
2024-01-04 13:50:00,Hydraulics,takeoff,20368.3,7131,,,,,,,,,,2990.0,63.6,no,none,no
2024-01-04 14:00:00,Engine,cruise,26068.9,11111,33.8,77.5,1142.0,,,,,,,,,no,none,no
2024-01-04 14:10:00,APU,ground,44828.7,18540,,,,571.5,1.92,,,,,,,no,none,no
2024-01-04 14:20:00,Landing Gear,ground,9814.7,3623,,,,,,186.7,133.0,,,,,no,none,no
2024-01-04 14:30:00,Avionics,takeoff,1128.2,432,,,,,,,,28.89,61.0,,,no,none,no
2024-01-04 14:40:00,Avionics,cruise,43083.2,16590,,,,,,,,28.24,58.8,,,no,none,no
2024-01-04 14:50:00,Engine,cruise,28855.9,10173,26.6,89.0,1185.0,,,,,,,,,no,none,no
2024-01-04 15:00:00,Engine,ground,44532.9,16648,3.0,26.5,348.0,,,,,,,,,no,none,no
2024-01-04 15:10:00,APU,ground,29847.3,10856,,,,638.3,2.29,,,,,,,no,none,no
2024-01-04 15:20:00,Avionics,ground,40508.1,15669,,,,,,,,28.12,35.4,,,no,none,no
2024-01-04 15:30:00,Engine,cruise,21483.7,8086,28.6,88.0,1181.0,,,,,,,,,no,none,no
2024-01-04 15:40:00,Engine,cruise,37493.0,13045,8.8,82.5,1285.0,,,,,,,,,no,none,no
2024-01-04 15:50:00,Hydraulics,cruise,45652.1,21216,,,,,,,,,,2902.0,59.2,no,none,no
2024-01-04 16:00:00,Engine,takeoff,28606.1,12589,17.0,104.1,1356.0,,,,,,,,,no,none,no
2024-01-04 16:10:00,Hydraulics,ground,9039.3,3390,,,,,,,,,,2937.0,70.7,no,none,no
2024-01-04 16:20:00,Landing Gear,ground,13439.9,5493,,,,,,201.6,134.6,,,,,no,none,no
2024-01-04 16:30:00,Avionics,ground,9932.2,4106,,,,,,,,26.8,49.8,,,no,none,no
2024-01-04 16:40:00,Engine,ground,12342.9,5408,40.2,24.0,297.0,,,,,,,,,no,none,no
2024-01-04 16:50:00,Engine,cruise,15320.8,5727,45.6,82.9,1194.0,,,,,,,,,no,none,no
2024-01-04 17:00:00,Avionics,landing,27756.7,12073,,,,,,,,28.24,56.6,,,no,none,no
2024-01-04 17:10:00,Avionics,ground,29399.6,11244,,,,,,,,27.8,46.2,,,no,none,no
2024-01-04 17:20:00,Landing Gear,ground,21325.0,7618,,,,,,210.3,88.3,,,,,no,none,no
2024-01-04 17:30:00,Engine,cruise,30771.0,13021,29.1,81.7,1125.0,,,,,,,,,no,none,no
2024-01-04 17:40:00,Avionics,cruise,4078.7,1800,,,,,,,,27.57,38.4,,,no,none,no
2024-01-04 17:50:00,Avionics,takeoff,4389.4,2119,,,,,,,,26.45,52.7,,,no,none,no
2024-01-04 18:00:00,Landing Gear,ground,8591.5,3107,,,,,,208.5,183.8,,,,,no,none,no
2024-01-04 18:10:00,Avionics,landing,25903.9,10941,,,,,,,,25.8,55.9,,,no,none,no
2024-01-04 18:20:00,Hydraulics,cruise,10699.7,4140,,,,,,,,,,3220.0,97.6,no,none,no
2024-01-04 18:30:00,Landing Gear,landing,14164.2,6021,,,,,,195.0,488.5,,,,,no,none,no
2024-01-04 18:40:00,Engine,landing,20015.6,7064,45.1,50.2,676.0,,,,,,,,,no,none,no
2024-01-04 18:50:00,Landing Gear,cruise,40593.3,14597,,,,,,178.7,30.7,,,,,no,none,no
2024-01-04 19:00:00,Engine,takeoff,693.1,260,52.7,96.6,1336.0,,,,,,,,,no,none,no
2024-01-04 19:10:00,APU,landing,32468.9,13070,,,,651.1,2.69,,,,,,,no,none,no
2024-01-04 19:20:00,APU,cruise,33443.8,12691,,,,628.5,2.73,,,,,,,no,none,no
2024-01-04 19:30:00,Engine,landing,39932.8,16815,7.4,59.3,823.0,,,,,,,,,no,none,no
2024-01-04 19:40:00,Engine,cruise,46637.6,20188,0.9,92.5,1257.0,,,,,,,,,yes,engine_overheat,yes
2024-01-04 19:50:00,Engine,ground,1006.9,422,46.2,24.8,329.0,,,,,,,,,no,none,no
2024-01-04 20:00:00,Hydraulics,cruise,7689.2,3474,,,,,,,,,,3005.0,107.7,no,none,no
2024-01-04 20:10:00,Hydraulics,cruise,44308.6,18313,,,,,,,,,,2959.0,46.4,no,none,no
2024-01-04 20:20:00,Engine,ground,22925.9,8278,22.9,28.6,381.0,,,,,,,,,no,none,no
2024-01-04 20:30:00,Hydraulics,cruise,28229.5,12523,,,,,,,,,,2839.0,63.0,no,none,no
2024-01-04 20:40:00,Landing Gear,takeoff,33151.4,12619,,,,,,190.0,21.1,,,,,no,none,no
2024-01-04 20:50:00,Engine,takeoff,33953.3,14571,31.6,95.9,1399.0,,,,,,,,,no,none,no
2024-01-04 21:00:00,Engine,landing,46587.0,20981,9.3,41.8,551.0,,,,,,,,,no,none,no
2024-01-04 21:10:00,Landing Gear,landing,49847.5,20667,,,,,,207.1,419.9,,,,,no,none,no
2024-01-04 21:20:00,Avionics,landing,36007.9,12679,,,,,,,,26.61,54.5,,,no,none,no
2024-01-04 21:30:00,Avionics,cruise,14361.1,5322,,,,,,,,28.29,58.4,,,no,none,no
2024-01-04 21:40:00,Engine,takeoff,43987.6,19457,-8.2,96.2,1460.0,,,,,,,,,no,none,no
2024-01-04 21:50:00,Engine,takeoff,2461.0,971,37.7,95.3,1288.0,,,,,,,,,no,none,no
2024-01-04 22:00:00,APU,cruise,11554.0,4651,,,,678.3,2.0,,,,,,,no,none,no
2024-01-04 22:10:00,Engine,cruise,44869.3,19037,1.4,80.4,1094.0,,,,,,,,,yes,engine_overheat,yes
2024-01-04 22:20:00,Engine,cruise,12809.6,5409,34.8,82.8,1166.0,,,,,,,,,no,none,no
2024-01-04 22:30:00,Engine,cruise,11032.6,4511,35.4,90.2,1213.0,,,,,,,,,no,none,no
2024-01-04 22:40:00,Avionics,ground,6906.3,2716,,,,,,,,29.83,45.3,,,no,none,no
2024-01-04 22:50:00,Hydraulics,cruise,42955.6,16752,,,,,,,,,,3049.0,62.4,no,none,no
2024-01-04 23:00:00,APU,cruise,25002.9,10688,,,,622.8,2.92,,,,,,,no,none,no
2024-01-04 23:10:00,Hydraulics,landing,33744.7,14096,,,,,,,,,,3182.0,19.5,no,none,no
2024-01-04 23:20:00,Engine,cruise,11953.3,4683,30.1,87.5,1277.0,,,,,,,,,no,none,no
2024-01-04 23:30:00,Landing Gear,landing,37902.0,16473,,,,,,207.2,370.9,,,,,no,none,no
2024-01-04 23:40:00,Engine,ground,38000.3,15043,10.0,27.9,377.0,,,,,,,,,no,none,no
2024-01-04 23:50:00,APU,ground,15629.9,5826,,,,568.2,3.14,,,,,,,no,none,no
2024-01-05 00:00:00,Hydraulics,takeoff,20534.1,7715,,,,,,,,,,3034.0,47.0,no,none,no
2024-01-05 00:10:00,APU,ground,10484.5,3865,,,,582.0,2.14,,,,,,,no,none,no
2024-01-05 00:20:00,Engine,cruise,48828.1,19106,0.2,82.7,1249.0,,,,,,,,,no,none,no
2024-01-05 00:30:00,Avionics,cruise,32280.1,14186,,,,,,,,26.21,53.8,,,no,none,no
2024-01-05 00:40:00,Engine,cruise,46727.2,17487,-3.5,85.5,1251.0,,,,,,,,,no,none,no
2024-01-05 00:50:00,Avionics,ground,15169.3,6159,,,,,,,,29.74,50.3,,,no,none,no
2024-01-05 01:00:00,Landing Gear,cruise,39094.5,14816,,,,,,205.8,29.3,,,,,no,none,no
2024-01-05 01:10:00,Landing Gear,cruise,38292.9,14998,,,,,,195.4,31.5,,,,,no,none,no
2024-01-05 01:20:00,Landing Gear,landing,34582.8,12162,,,,,,195.0,391.7,,,,,no,none,no
2024-01-05 01:30:00,Avionics,cruise,48281.9,18972,,,,,,,,26.78,47.5,,,no,none,no
2024-01-05 01:40:00,Engine,takeoff,19677.8,7749,29.8,97.8,1353.0,,,,,,,,,no,none,no
2024-01-05 01:50:00,Avionics,takeoff,6535.9,2727,,,,,,,,28.7,62.2,,,no,none,no
2024-01-05 02:00:00,Engine,takeoff,33585.4,13674,19.5,98.5,1364.0,,,,,,,,,no,none,no
2024-01-05 02:10:00,Avionics,takeoff,36465.5,13188,,,,,,,,28.58,56.2,,,no,none,no
2024-01-05 02:20:00,Hydraulics,takeoff,28753.0,12499,,,,,,,,,,2794.0,93.6,no,none,no
2024-01-05 02:30:00,Avionics,landing,10340.9,4206,,,,,,,,29.84,64.5,,,no,none,no
2024-01-05 02:40:00,Landing Gear,takeoff,25222.8,10249,,,,,,209.1,37.8,,,,,no,none,no
2024-01-05 02:50:00,Landing Gear,cruise,15609.5,6239,,,,,,196.2,44.6,,,,,no,none,no
2024-01-05 03:00:00,Engine,ground,21373.3,8195,29.7,29.1,369.0,,,,,,,,,no,none,no
2024-01-05 03:10:00,Avionics,cruise,32260.9,13129,,,,,,,,28.6,55.0,,,no,none,no
2024-01-05 03:20:00,Engine,landing,37260.7,15471,6.4,48.4,667.0,,,,,,,,,no,none,no
2024-01-05 03:30:00,Landing Gear,takeoff,11611.2,3995,,,,,,216.4,32.5,,,,,no,none,no
2024-01-05 03:40:00,Engine,takeoff,20266.3,7757,32.5,105.0,1566.0,,,,,,,,,no,none,no
2024-01-05 03:50:00,Engine,takeoff,13458.1,5273,39.3,99.5,1385.0,,,,,,,,,no,none,no
2024-01-05 04:00:00,Avionics,takeoff,9931.6,4054,,,,,,,,29.97,54.3,,,no,none,no
2024-01-05 04:10:00,Engine,cruise,39169.4,17163,19.6,90.4,1315.0,,,,,,,,,no,none,no
2024-01-05 04:20:00,Avionics,takeoff,45462.6,17062,,,,,,,,27.42,49.8,,,no,none,no
2024-01-05 04:30:00,Engine,takeoff,18511.6,7110,23.7,97.7,1366.0,,,,,,,,,no,none,no
2024-01-05 04:40:00,Engine,takeoff,37563.9,14409,14.3,95.7,1423.0,,,,,,,,,no,none,no
2024-01-05 04:50:00,Landing Gear,cruise,44849.8,16790,,,,,,173.0,27.5,,,,,no,none,no
2024-01-05 05:00:00,Engine,cruise,42306.2,16452,34.7,84.8,1191.0,,,,,,,,,no,none,no
2024-01-05 05:10:00,Engine,cruise,9140.7,3882,45.0,90.6,1274.0,,,,,,,,,no,none,no
2024-01-05 05:20:00,Avionics,cruise,47814.6,17513,,,,,,,,28.67,48.6,,,no,none,no
2024-01-05 05:30:00,Engine,landing,18833.8,7791,27.0,56.1,776.0,,,,,,,,,no,none,no
2024-01-05 05:40:00,Hydraulics,takeoff,16962.0,5861,,,,,,,,,,2969.0,71.1,no,none,no
2024-01-05 05:50:00,Engine,landing,3121.6,1193,47.1,51.3,716.0,,,,,,,,,no,none,no
2024-01-05 06:00:00,Engine,landing,24308.7,9467,26.6,52.5,722.0,,,,,,,,,no,none,no
2024-01-05 06:10:00,Avionics,takeoff,5450.7,2472,,,,,,,,30.74,64.2,,,no,none,no
2024-01-05 06:20:00,APU,ground,12427.0,4862,,,,649.3,2.31,,,,,,,no,none,no
2024-01-05 06:30:00,Engine,ground,15847.1,5223,44.9,19.4,248.0,,,,,,,,,no,none,no
2024-01-05 06:40:00,Engine,takeoff,40441.3,13590,20.6,92.2,1328.0,,,,,,,,,no,none,no
2024-01-05 06:50:00,Engine,cruise,43774.4,17557,8.2,90.4,1253.0,,,,,,,,,no,none,no
2024-01-05 07:00:00,Avionics,ground,15123.3,6346,,,,,,,,25.31,49.5,,,no,none,no
2024-01-05 07:10:00,Engine,landing,42934.9,17690,11.4,54.2,760.0,,,,,,,,,no,none,no
2024-01-05 07:20:00,Avionics,takeoff,42861.5,17374,,,,,,,,25.81,49.7,,,no,none,no
2024-01-05 07:30:00,Hydraulics,cruise,38232.5,16715,,,,,,,,,,3158.0,44.8,no,none,no
2024-01-05 07:40:00,Landing Gear,cruise,7334.8,2807,,,,,,217.2,12.6,,,,,no,none,no
2024-01-05 07:50:00,Hydraulics,cruise,34516.1,14795,,,,,,,,,,2942.0,86.7,no,none,no
2024-01-05 08:00:00,APU,landing,47251.2,16433,,,,623.9,1.84,,,,,,,no,none,no
2024-01-05 08:10:00,Hydraulics,cruise,34127.0,12663,,,,,,,,,,2993.0,47.8,no,none,no
2024-01-05 08:20:00,Engine,cruise,16580.8,5674,28.0,80.7,1113.0,,,,,,,,,no,none,no
2024-01-05 08:30:00,Landing Gear,landing,25029.0,9791,,,,,,189.6,524.3,,,,,yes,brake_overheat,yes
2024-01-05 08:40:00,Landing Gear,takeoff,32286.3,12867,,,,,,183.7,24.8,,,,,no,none,no
2024-01-05 08:50:00,APU,cruise,25528.5,10305,,,,587.7,2.56,,,,,,,no,none,no
2024-01-05 09:00:00,Landing Gear,landing,5997.6,2411,,,,,,208.2,432.1,,,,,no,none,no
2024-01-05 09:10:00,Landing Gear,ground,15603.2,5778,,,,,,206.2,153.3,,,,,no,none,no
2024-01-05 09:20:00,Engine,cruise,40119.8,15804,8.1,88.9,1305.0,,,,,,,,,no,none,no
2024-01-05 09:30:00,Engine,cruise,43070.9,15164,12.1,87.8,1159.0,,,,,,,,,no,none,no
2024-01-05 09:40:00,Avionics,takeoff,6865.0,3045,,,,,,,,29.96,48.3,,,no,none,no
2024-01-05 09:50:00,Avionics,cruise,47619.3,18585,,,,,,,,31.11,62.7,,,no,none,no
2024-01-05 10:00:00,Hydraulics,cruise,16441.1,6319,,,,,,,,,,2949.0,94.3,no,none,no
2024-01-05 10:10:00,Avionics,cruise,33115.7,14930,,,,,,,,26.65,55.9,,,no,none,no
2024-01-05 10:20:00,Hydraulics,cruise,37591.3,13542,,,,,,,,,,2803.0,64.5,no,none,no
2024-01-05 10:30:00,Avionics,cruise,40597.3,14777,,,,,,,,30.84,53.6,,,no,none,no
2024-01-05 10:40:00,Engine,takeoff,47287.5,17256,4.6,94.0,1292.0,,,,,,,,,no,none,no
2024-01-05 10:50:00,Engine,cruise,15646.0,6224,32.3,77.9,1104.0,,,,,,,,,no,none,no
2024-01-05 11:00:00,Avionics,cruise,42925.3,17763,,,,,,,,27.88,62.9,,,no,none,no
2024-01-05 11:10:00,Avionics,cruise,6584.3,2790,,,,,,,,25.49,63.5,,,no,none,no
2024-01-05 11:20:00,Engine,takeoff,35252.0,17002,14.7,97.8,1264.0,,,,,,,,,no,none,no
2024-01-05 11:30:00,APU,ground,37098.9,12169,,,,625.7,3.42,,,,,,,no,none,no
2024-01-05 11:40:00,Hydraulics,cruise,33886.2,14215,,,,,,,,,,2910.0,41.2,no,none,no
2024-01-05 11:50:00,Landing Gear,landing,12615.7,4821,,,,,,200.8,495.0,,,,,no,none,no
2024-01-05 12:00:00,Landing Gear,landing,43652.2,16642,,,,,,227.3,346.6,,,,,no,none,no
2024-01-05 12:10:00,Landing Gear,cruise,8442.9,3210,,,,,,176.5,21.9,,,,,no,none,no
2024-01-05 12:20:00,Engine,takeoff,2681.7,995,35.9,95.7,1279.0,,,,,,,,,no,none,no
2024-01-05 12:30:00,Engine,cruise,35873.2,16283,2.8,81.7,1099.0,,,,,,,,,no,none,no
2024-01-05 12:40:00,Engine,cruise,23773.8,10150,24.6,84.3,1148.0,,,,,,,,,no,none,no
2024-01-05 12:50:00,Engine,landing,42454.9,17013,6.3,55.0,768.0,,,,,,,,,no,none,no
2024-01-05 13:00:00,Avionics,cruise,19169.9,8497,,,,,,,,28.17,51.9,,,no,none,no
2024-01-05 13:10:00,Landing Gear,takeoff,8413.9,2958,,,,,,208.7,39.7,,,,,no,none,no
2024-01-05 13:20:00,Hydraulics,cruise,41822.1,14948,,,,,,,,,,2851.0,83.5,no,none,no
2024-01-05 13:30:00,Hydraulics,cruise,27445.5,9065,,,,,,,,,,3086.0,55.7,no,none,no
2024-01-05 13:40:00,Engine,landing,9459.8,3572,29.5,59.8,824.0,,,,,,,,,no,none,no
2024-01-05 13:50:00,Avionics,cruise,36019.2,14594,,,,,,,,29.75,60.5,,,no,none,no
2024-01-05 14:00:00,Landing Gear,cruise,25555.7,10306,,,,,,198.8,25.7,,,,,no,none,no
2024-01-05 14:10:00,Avionics,ground,30215.6,12231,,,,,,,,27.97,44.2,,,no,none,no
2024-01-05 14:20:00,Engine,landing,23044.9,8177,20.3,54.5,755.0,,,,,,,,,no,none,no
2024-01-05 14:30:00,Avionics,cruise,41435.4,17639,,,,,,,,27.99,63.2,,,no,none,no
2024-01-05 14:40:00,Avionics,takeoff,41478.1,16909,,,,,,,,28.73,53.0,,,no,none,no
2024-01-05 14:50:00,Engine,takeoff,35469.4,15020,8.1,96.5,1333.0,,,,,,,,,no,none,no
2024-01-05 15:00:00,Engine,cruise,5270.1,1789,44.4,87.4,1201.0,,,,,,,,,no,none,no
2024-01-05 15:10:00,Avionics,takeoff,41942.7,17195,,,,,,,,28.53,52.3,,,no,none,no
2024-01-05 15:20:00,Avionics,takeoff,33550.6,12145,,,,,,,,27.61,46.1,,,no,none,no
2024-01-05 15:30:00,Engine,cruise,34851.2,13497,9.4,87.3,1206.0,,,,,,,,,no,none,no
2024-01-05 15:40:00,Avionics,takeoff,18149.1,7570,,,,,,,,29.26,58.8,,,no,none,no
2024-01-05 15:50:00,APU,ground,43964.0,17714,,,,611.4,3.98,,,,,,,no,none,no
2024-01-05 16:00:00,Avionics,takeoff,36268.6,13519,,,,,,,,26.95,51.4,,,no,none,no
2024-01-05 16:10:00,Engine,cruise,5629.5,2253,48.9,92.5,1395.0,,,,,,,,,no,none,no
2024-01-05 16:20:00,Hydraulics,cruise,20388.9,7156,,,,,,,,,,2884.0,84.3,no,none,no
2024-01-05 16:30:00,Engine,ground,44319.0,19359,17.8,26.5,338.0,,,,,,,,,no,none,no
2024-01-05 16:40:00,Engine,takeoff,2359.8,928,45.1,89.4,1237.0,,,,,,,,,no,none,no
2024-01-05 16:50:00,Engine,cruise,48070.8,20949,14.2,89.3,1323.0,,,,,,,,,no,none,no
2024-01-05 17:00:00,Engine,ground,33958.1,13011,10.9,28.2,368.0,,,,,,,,,no,none,no
2024-01-05 17:10:00,APU,ground,31568.8,12099,,,,670.9,3.11,,,,,,,no,none,no
2024-01-05 17:20:00,Engine,ground,13528.0,5080,39.7,23.7,310.0,,,,,,,,,no,none,no
2024-01-05 17:30:00,Hydraulics,cruise,12439.6,5325,,,,,,,,,,2906.0,94.7,no,none,no
2024-01-05 17:40:00,Engine,takeoff,47102.9,17772,3.2,104.7,1406.0,,,,,,,,,yes,engine_overheat,yes
2024-01-05 17:50:00,APU,landing,14913.6,6273,,,,698.8,3.47,,,,,,,no,none,no
2024-01-05 18:00:00,APU,ground,38775.3,15036,,,,548.1,1.83,,,,,,,no,none,no
2024-01-05 18:10:00,Engine,cruise,19656.1,6620,26.3,81.8,1163.0,,,,,,,,,no,none,no
2024-01-05 18:20:00,Engine,cruise,6962.7,2658,40.6,85.7,1208.0,,,,,,,,,no,none,no
2024-01-05 18:30:00,Landing Gear,cruise,535.8,194,,,,,,200.7,24.8,,,,,no,none,no
2024-01-05 18:40:00,Landing Gear,landing,27212.9,10915,,,,,,200.9,461.8,,,,,no,none,no
2024-01-05 18:50:00,APU,takeoff,48788.9,17657,,,,663.0,2.25,,,,,,,no,none,no
2024-01-05 19:00:00,Landing Gear,cruise,18456.8,7930,,,,,,195.7,37.2,,,,,no,none,no
2024-01-05 19:10:00,Landing Gear,cruise,17859.6,7092,,,,,,198.3,26.9,,,,,no,none,no
2024-01-05 19:20:00,Engine,cruise,17204.6,6784,23.6,78.3,1134.0,,,,,,,,,no,none,no
2024-01-05 19:30:00,Landing Gear,cruise,26027.2,10957,,,,,,179.0,15.9,,,,,no,none,no
2024-01-05 19:40:00,Hydraulics,takeoff,22033.2,9493,,,,,,,,,,3083.0,76.0,no,none,no
2024-01-05 19:50:00,Landing Gear,landing,43995.7,17570,,,,,,213.6,437.3,,,,,no,none,no
2024-01-05 20:00:00,Avionics,cruise,25276.0,9487,,,,,,,,27.64,44.0,,,no,none,no
2024-01-05 20:10:00,Engine,cruise,25387.9,8714,29.1,79.0,1195.0,,,,,,,,,no,none,no
2024-01-05 20:20:00,Avionics,takeoff,6918.6,2616,,,,,,,,27.14,64.5,,,no,none,no
2024-01-05 20:30:00,Avionics,cruise,49137.0,18684,,,,,,,,27.26,53.1,,,no,none,no
2024-01-05 20:40:00,Landing Gear,cruise,12498.6,5042,,,,,,216.7,36.4,,,,,no,none,no
2024-01-05 20:50:00,Hydraulics,takeoff,3668.2,1427,,,,,,,,,,2914.0,58.4,no,none,no
2024-01-05 21:00:00,Engine,cruise,33157.3,13993,3.4,83.2,1238.0,,,,,,,,,yes,engine_overheat,yes
2024-01-05 21:10:00,Engine,takeoff,29768.3,11323,10.6,97.3,1293.0,,,,,,,,,no,none,no
2024-01-05 21:20:00,Avionics,takeoff,20757.3,8265,,,,,,,,25.65,65.2,,,no,none,no
2024-01-05 21:30:00,Avionics,ground,21109.6,9244,,,,,,,,28.45,56.3,,,no,none,no
2024-01-05 21:40:00,Engine,cruise,39253.2,16131,13.7,78.8,1139.0,,,,,,,,,no,none,no
2024-01-05 21:50:00,Engine,ground,9785.6,3895,40.4,27.2,353.0,,,,,,,,,no,none,no
2024-01-05 22:00:00,Engine,cruise,41012.7,15615,8.8,91.8,1201.0,,,,,,,,,no,none,no
2024-01-05 22:10:00,Engine,landing,32437.4,12318,11.9,65.2,896.0,,,,,,,,,no,none,no
2024-01-05 22:20:00,Avionics,landing,20948.5,7809,,,,,,,,27.43,41.1,,,no,none,no
2024-01-05 22:30:00,Landing Gear,cruise,22901.4,8764,,,,,,175.9,34.4,,,,,no,none,no
2024-01-05 22:40:00,Engine,cruise,12832.4,5443,26.1,78.5,1161.0,,,,,,,,,no,none,no
2024-01-05 22:50:00,Engine,cruise,37605.7,14775,17.1,90.9,1189.0,,,,,,,,,no,none,no
2024-01-05 23:00:00,Engine,cruise,25643.7,9150,21.2,88.3,1201.0,,,,,,,,,no,none,no
2024-01-05 23:10:00,Engine,ground,16042.7,7325,40.6,22.6,281.0,,,,,,,,,no,none,no
2024-01-05 23:20:00,APU,ground,29802.5,12226,,,,657.2,3.25,,,,,,,no,none,no
2024-01-05 23:30:00,Hydraulics,ground,49786.7,17673,,,,,,,,,,2968.0,64.4,no,none,no
2024-01-05 23:40:00,Hydraulics,takeoff,21763.1,8398,,,,,,,,,,2879.0,70.9,no,none,no
2024-01-05 23:50:00,Engine,landing,46034.6,18577,-2.9,55.5,778.0,,,,,,,,,yes,engine_overheat,yes
2024-01-06 00:00:00,Avionics,ground,17250.8,7841,,,,,,,,26.34,57.9,,,no,none,no
2024-01-06 00:10:00,Avionics,takeoff,2736.6,998,,,,,,,,26.07,56.8,,,no,none,no
2024-01-06 00:20:00,Avionics,takeoff,10212.1,4404,,,,,,,,25.53,39.3,,,no,none,no
2024-01-06 00:30:00,Landing Gear,landing,20934.8,9311,,,,,,212.6,559.6,,,,,yes,brake_overheat,yes
2024-01-06 00:40:00,APU,cruise,10981.7,4172,,,,607.0,2.46,,,,,,,no,none,no
2024-01-06 00:50:00,APU,ground,11.4,4,,,,651.4,2.37,,,,,,,no,none,no
2024-01-06 01:00:00,Engine,takeoff,45750.1,16783,-1.7,93.2,1366.0,,,,,,,,,yes,engine_overheat,yes
2024-01-06 01:10:00,Engine,landing,42194.0,16603,4.8,48.3,656.0,,,,,,,,,yes,engine_overheat,yes
2024-01-06 01:20:00,Engine,cruise,37114.6,14802,17.6,82.5,1173.0,,,,,,,,,no,none,no
2024-01-06 01:30:00,Landing Gear,takeoff,8390.7,3533,,,,,,192.5,26.3,,,,,no,none,no
2024-01-06 01:40:00,Avionics,takeoff,6018.2,2617,,,,,,,,27.93,70.9,,,no,none,no
2024-01-06 01:50:00,APU,ground,3380.2,1271,,,,594.6,2.97,,,,,,,no,none,no
2024-01-06 02:00:00,Engine,landing,36201.5,12202,40.1,62.4,883.0,,,,,,,,,no,none,no
2024-01-06 02:10:00,Hydraulics,cruise,46440.4,18545,,,,,,,,,,2905.0,115.0,no,none,no
2024-01-06 02:20:00,Hydraulics,cruise,21526.8,8813,,,,,,,,,,3113.0,55.4,no,none,no
2024-01-06 02:30:00,Landing Gear,ground,5957.0,2430,,,,,,196.7,117.1,,,,,no,none,no
2024-01-06 02:40:00,Hydraulics,cruise,25619.6,9980,,,,,,,,,,3035.0,106.1,no,none,no
2024-01-06 02:50:00,APU,ground,17441.6,7046,,,,672.6,1.8,,,,,,,no,none,no
2024-01-06 03:00:00,Hydraulics,cruise,18741.2,8405,,,,,,,,,,2995.0,76.8,no,none,no
2024-01-06 03:10:00,Engine,cruise,31066.5,12806,17.9,83.8,1250.0,,,,,,,,,no,none,no
2024-01-06 03:20:00,Engine,cruise,35935.9,13945,4.8,80.0,1036.0,,,,,,,,,yes,engine_overheat,yes
2024-01-06 03:30:00,Engine,cruise,5530.2,2124,43.2,90.9,1253.0,,,,,,,,,no,none,no
2024-01-06 03:40:00,Engine,landing,1779.5,702,44.5,54.6,687.0,,,,,,,,,no,none,no
2024-01-06 03:50:00,Engine,cruise,49716.5,22491,11.7,91.4,1287.0,,,,,,,,,no,none,no
2024-01-06 04:00:00,Avionics,cruise,11636.4,4586,,,,,,,,26.77,52.5,,,no,none,no
2024-01-06 04:10:00,Landing Gear,ground,2691.5,1075,,,,,,204.1,112.9,,,,,no,none,no
2024-01-06 04:20:00,Landing Gear,cruise,9493.8,3651,,,,,,202.2,21.0,,,,,no,none,no
2024-01-06 04:30:00,Engine,cruise,1947.9,848,38.2,84.5,1235.0,,,,,,,,,no,none,no
2024-01-06 04:40:00,Avionics,ground,19590.5,9065,,,,,,,,27.21,55.6,,,no,none,no
2024-01-06 04:50:00,Landing Gear,landing,40120.1,16627,,,,,,185.6,392.0,,,,,no,none,no
2024-01-06 05:00:00,APU,takeoff,17062.2,6870,,,,722.0,1.38,,,,,,,no,none,no
2024-01-06 05:10:00,Landing Gear,ground,22209.2,8910,,,,,,194.9,118.9,,,,,no,none,no
2024-01-06 05:20:00,Engine,landing,33779.3,10934,11.5,52.6,680.0,,,,,,,,,no,none,no
2024-01-06 05:30:00,Engine,cruise,25444.7,10785,24.4,82.7,1220.0,,,,,,,,,no,none,no
2024-01-06 05:40:00,Hydraulics,takeoff,43072.3,17414,,,,,,,,,,3056.0,66.5,no,none,no
2024-01-06 05:50:00,Engine,landing,43301.8,17914,-2.1,55.5,802.0,,,,,,,,,yes,engine_overheat,yes
2024-01-06 06:00:00,Landing Gear,landing,495.5,187,,,,,,193.5,322.9,,,,,no,none,no
